,Mean,Lower_ci,Upper_ci,Date,City
7943,187052.6723540843,161455.2418266421,212650.1028815265,2023-01,"Nogales, AZ"
7944,165362.29303534387,164193.59948651827,166530.98658416947,2021-02,"Plymouth, IN"
7945,165710.1205576652,163686.8412577165,167733.39985761393,2021-03,"Plymouth, IN"
7946,165997.22844977374,163178.20677838614,168816.25012116134,2021-04,"Plymouth, IN"
7947,166245.1882107954,162691.52848514376,169798.84793644704,2021-05,"Plymouth, IN"
7948,166467.90776264213,162238.6127514217,170697.20277386258,2021-06,"Plymouth, IN"
7949,166674.35404316,161823.06168188114,171525.64640443888,2021-07,"Plymouth, IN"
7950,166870.30835992645,161444.28292660954,172296.33379324336,2021-08,"Plymouth, IN"
7951,167059.4981300239,161099.77725197445,173019.21900807333,2021-09,"Plymouth, IN"
7952,167244.3265534067,160786.34311268682,173702.30999412655,2021-10,"Plymouth, IN"
7953,167426.34305958412,160500.6830776584,174352.00304150983,2021-11,"Plymouth, IN"
7954,167606.54662152956,160239.68946927873,174973.4037737804,2021-12,"Plymouth, IN"
7955,167785.58131307515,160000.56107671492,175570.60154943538,2022-01,"Plymouth, IN"
7956,167963.86239180266,159780.83332003336,176146.89146357196,2022-02,"Plymouth, IN"
7957,168141.6575892215,159578.3663029556,176704.94887548737,2022-03,"Plymouth, IN"
7958,168319.1395214722,159391.31446483708,177246.96457810735,2022-04,"Plymouth, IN"
7959,168496.4194803937,159218.0902020277,177774.7487587597,2022-05,"Plymouth, IN"
7960,168673.56921984014,159057.327638953,178289.81080072728,2022-06,"Plymouth, IN"
7961,168850.63500210404,158907.8493818325,178793.4206223756,2022-07,"Plymouth, IN"
7962,169027.64665415048,158768.6373133133,179286.65599498767,2022-08,"Plymouth, IN"
7963,169204.62340649738,158638.80758013035,179770.43923286442,2022-09,"Plymouth, IN"
7964,169381.57765775186,158517.58949517203,180245.56582033169,2022-10,"Plymouth, IN"
7965,169558.51740174217,158404.3079001958,180712.72690328854,2022-11,"Plymouth, IN"
7966,169735.4477923771,158298.36849321704,181172.52709153714,2022-12,"Plymouth, IN"
7967,169912.37215256714,158199.24564739215,181625.49865774214,2023-01,"Plymouth, IN"
7968,536036.3322569275,529518.0187088252,542554.6458050298,2021-02,"Gardnerville Ranchos, NV"
7969,543133.0009598171,532710.8762000104,553555.1257196238,2021-03,"Gardnerville Ranchos, NV"
7970,549976.9458631399,535757.8333926908,564196.0583335891,2021-04,"Gardnerville Ranchos, NV"
7971,556579.6402686212,538514.2300064536,574645.0505307887,2021-05,"Gardnerville Ranchos, NV"
7972,562952.0366063756,540956.7171037337,584947.3561090175,2021-06,"Gardnerville Ranchos, NV"
7973,569104.5900817391,543091.9820706723,595117.1980928059,2021-07,"Gardnerville Ranchos, NV"
7974,575047.2812485681,544936.0386570019,605158.5238401343,2021-08,"Gardnerville Ranchos, NV"
7975,580789.6375577424,546507.6618996409,615071.6132158439,2021-09,"Gardnerville Ranchos, NV"
7976,586340.7539273975,547825.9534843863,624855.5543704088,2021-10,"Gardnerville Ranchos, NV"
7977,591709.312379297,548909.3779682907,634509.2467903033,2021-11,"Gardnerville Ranchos, NV"
7978,596903.6007837416,549775.3892550055,644031.8123124776,2021-12,"Gardnerville Ranchos, NV"
7979,601931.5307534862,550440.3116214734,653422.749885499,2022-01,"Gardnerville Ranchos, NV"
7980,606800.6547252983,550919.3344077355,662681.9750428611,2022-02,"Gardnerville Ranchos, NV"
7981,611518.1822660377,551226.5571683013,671809.807363774,2022-03,"Gardnerville Ranchos, NV"
7982,616090.9956384636,551375.0556546825,680806.9356222448,2022-04,"Gardnerville Ranchos, NV"
7983,620525.6646603766,551376.9544041469,689674.3749166063,2022-05,"Gardnerville Ranchos, NV"
7984,624828.4608891755,551243.4991006007,698413.4226777503,2022-06,"Gardnerville Ranchos, NV"
7985,629005.3711624567,550985.1255314935,707025.6167934199,2022-07,"Gardnerville Ranchos, NV"
7986,633062.1105238887,550611.5238084559,715512.6972393215,2022-08,"Gardnerville Ranchos, NV"
7987,637004.134562271,550131.6974520781,723876.5716724638,2022-09,"Gardnerville Ranchos, NV"
7988,640836.6511904162,549554.0174052861,732119.2849755463,2022-10,"Gardnerville Ranchos, NV"
7989,644564.6318892888,548886.2712591104,740242.9925194671,2022-11,"Gardnerville Ranchos, NV"
7990,648192.822441675,548135.7080655567,748249.9368177933,2022-12,"Gardnerville Ranchos, NV"
7991,651725.7531785598,547309.0791363833,756142.4272207364,2023-01,"Gardnerville Ranchos, NV"
7992,116314.81816929663,114904.77219187332,117724.86414671995,2021-02,"Tahlequah, OK"
7993,116475.69072930269,114543.31900548676,118408.06245311862,2021-03,"Tahlequah, OK"
7994,116674.89637961354,114310.8487278752,119038.94403135187,2021-04,"Tahlequah, OK"
7995,116856.58251064431,114137.53214730322,119575.63287398539,2021-05,"Tahlequah, OK"
7996,117046.27565476389,114009.73450268604,120082.81680684173,2021-06,"Tahlequah, OK"
7997,117232.30932298237,113910.0396368677,120554.57900909704,2021-07,"Tahlequah, OK"
7998,117420.01549550705,113834.0507033779,121005.9802876362,2021-08,"Tahlequah, OK"
7999,117606.95727697414,113775.68744942363,121438.22710452465,2021-09,"Tahlequah, OK"
8000,117794.24841101792,113732.33865544977,121856.15816658607,2021-10,"Tahlequah, OK"
8001,117981.37987911372,113701.29373890343,122261.46601932401,2021-11,"Tahlequah, OK"
8002,118168.5843199501,113680.8931305076,122656.2755093926,2021-12,"Tahlequah, OK"
8003,118355.75540977498,113669.65769029071,123041.85312925925,2022-01,"Tahlequah, OK"
8004,118542.94174214055,113666.49888084289,123419.38460343821,2022-02,"Tahlequah, OK"
8005,118730.1211081493,113670.49086147151,123789.75135482708,2022-03,"Tahlequah, OK"
8006,118917.30365801882,113680.88975375336,124153.71756228428,2022-04,"Tahlequah, OK"
8007,119104.48475275624,113697.06403988489,124511.90546562758,2022-05,"Tahlequah, OK"
8008,119291.66651253826,113718.48350334738,124864.84952172913,2022-06,"Tahlequah, OK"
8009,119478.8479683724,113744.69257510916,125213.00336163564,2022-07,"Tahlequah, OK"
8010,119666.029563121,113775.29890463267,125556.76022160934,2022-08,"Tahlequah, OK"
8011,119853.211094381,113809.96055130773,125896.46163745427,2022-09,"Tahlequah, OK"
8012,120040.39265465744,113848.37790623348,126232.4074030814,2022-10,"Tahlequah, OK"
8013,120227.57420167238,113890.28644387078,126564.86195947399,2022-11,"Tahlequah, OK"
8014,120414.75575474827,113935.45134586544,126894.0601636311,2022-12,"Tahlequah, OK"
8015,120601.9373050541,113983.66297462276,127220.21163548545,2023-01,"Tahlequah, OK"
8016,91889.59791690615,91188.1810708049,92591.01476300739,2021-02,"Madisonville, KY"
8017,92052.51156186784,91043.30011545563,93061.72300828005,2021-03,"Madisonville, KY"
8018,92214.71628815925,90957.8672769795,93471.56529933901,2021-04,"Madisonville, KY"
8019,92376.2329756309,90901.27344852455,93851.19250273726,2021-05,"Madisonville, KY"
8020,92537.08188915708,90861.97326066151,94212.19051765265,2021-06,"Madisonville, KY"
8021,92697.28269674875,90834.21126712937,94560.35412636813,2021-07,"Madisonville, KY"
8022,92856.85448713301,90814.67226333675,94899.03671092927,2021-08,"Madisonville, KY"
8023,93015.81578681486,90801.2673193084,95230.3642543213,2021-09,"Madisonville, KY"
8024,93174.18457663633,90792.59705526756,95555.7720980051,2021-10,"Madisonville, KY"
8025,93331.97830784795,90787.68154261803,95876.27507307788,2021-11,"Madisonville, KY"
8026,93489.2139177069,90785.81127823921,96192.6165571746,2021-12,"Madisonville, KY"
8027,93645.90784461566,90786.4590773028,96505.35661192852,2022-01,"Madisonville, KY"
8028,93802.07604281484,90789.22509727324,96814.92698835643,2022-02,"Madisonville, KY"
8029,93957.73399664323,90793.80101852816,97121.66697475831,2022-03,"Madisonville, KY"
8030,94112.89673437794,90799.94586408223,97425.84760467365,2022-04,"Madisonville, KY"
8031,94267.57884166672,90807.46918659218,97727.68849674126,2022-05,"Madisonville, KY"
8032,94421.79447456484,90816.21908205248,98027.3698670772,2022-06,"Madisonville, KY"
8033,94575.55737218789,90826.0734599088,98325.04128446698,2022-07,"Madisonville, KY"
8034,94728.88086899197,90836.93356649822,98620.82817148571,2022-08,"Madisonville, KY"
8035,94881.77790669212,90848.71910246107,98914.83671092318,2022-09,"Madisonville, KY"
8036,95034.26104582981,90861.36448973676,99207.15760192287,2022-10,"Madisonville, KY"
8037,95186.34247699966,90874.81598195466,99497.86897204467,2022-11,"Madisonville, KY"
